A_WEBC_URL	STATE	ICS_SCC	ICS_LOBS
2015/I_HB_4980.html	MI	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_4980.html	MI	800-Legal procedure / proceedings	Personal P&C
2015/I_HB_4981.html	MI	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_4981.html	MI	800-Legal procedure / proceedings	Personal P&C
2015/I_HB_4981.html	MI	840-Government agencies	
2015/I_HB_499.html	GA	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_499.html	GA	300-The policy	Personal P&C
2015/I_HB_499.html	GA	580-Fees and taxes	
2015/I_HB_499.html	GA	720-Information practices	
2015/I_HB_499.html	GA	800-Legal procedure / proceedings	
2015/I_HB_499.html	GA	840-Government agencies	
2015/I_HB_499.html	MS	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_499.html	MS	720-Information practices	
2015/I_HB_499.html	MS	300-The policy	Personal P&C
2015/I_HB_4995.html	MI	300-The policy	Personal P&C
2015/I_HB_4995.html	MI	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_4995.html	MI	720-Information practices	
2015/I_HB_4998.html	MI	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_4998.html	MI	800-Legal procedure / proceedings	Personal P&C
2015/I_HB_5.html	OH	120-Casualty and liability insurance / insurers	Commercial P&C
2015/I_HB_5.html	OH	840-Government agencies	
2015/I_HB_5.html	OH	800-Legal procedure / proceedings	
2015/I_HB_5.html	OH	350-Noninsurance contracts	
2015/I_HB_50.html	KY	010-All/unspecified lines	Commercial P&C
2015/I_HB_50.html	UT	960-Federal Law citations	
2015/I_HB_50.html	KY	800-Legal procedure / proceedings	Life
2015/I_HB_50.html	KY	840-Government agencies	Personal P&C
2015/I_HB_50.html	MO	800-Legal procedure / proceedings	
2015/I_HB_50.html	MO	840-Government agencies	
2015/I_HB_50.html	MO	960-Federal Law citations	
2015/I_HB_50.html	MO	004-Duedates	Commercial P&C
2015/I_HB_50.html	MO	010-All/unspecified lines	Health
2015/I_HB_50.html	MO	360-Filing and reporting requirements	Life
2015/I_HB_50.html	MO	520-Acquisition of control	Personal P&C
2015/I_HB_50.html	MO	540-Securities	
2015/I_HB_50.html	MO	560-Finance and investments	
2015/I_HB_50.html	MO	720-Information practices	
2015/I_HB_50.html	UT	020-Life insurance / insurers	Life
2015/I_HB_50.html	UT	040-Annuities	
2015/I_HB_50.html	UT	540-Securities	
2015/I_HB_50.html	UT	580-Fees and taxes	
2015/I_HB_50.html	UT	800-Legal procedure / proceedings	
2015/I_HB_50.html	KY	720-Information practices	Health
2015/I_HB_500.html	KY	080-Group insurance (all lines)	
2015/I_HB_500.html	KY	300-The policy	
2015/I_HB_500.html	KY	820-Trusts and estates	
2015/I_HB_500.html	KY	840-Government agencies	
2015/I_HB_500.html	MT	840-Government agencies	
2015/I_HB_500.html	MT	300-The policy	
2015/I_HB_500.html	MT	720-Information practices	
2015/I_HB_500.html	KY	020-Life insurance / insurers	Life
2015/I_HB_500.html	MT	160-Workers compensation insurance / insurers	Commercial P&C
2015/I_HB_5003.html	FL	840-Government agencies	
2015/I_HB_5003.html	FL	800-Legal procedure / proceedings	
2015/I_HB_5003.html	FL	580-Fees and taxes	
2015/I_HB_5003.html	FL	360-Filing and reporting requirements	
2015/I_HB_5003.html	FL	300-The policy	
2015/I_HB_5003.html	FL	080-Group insurance (all lines)	Personal P&C
2015/I_HB_5003.html	FL	065-Health service corporations	Life
2015/I_HB_5003.html	FL	060-Health insurance / insurers	Health
2015/I_HB_5003.html	FL	010-All/unspecified lines	Commercial P&C
2015/I_HB_5004.html	MI	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_5004.html	MI	800-Legal procedure / proceedings	Personal P&C
2015/I_HB_5009.html	FL	080-Group insurance (all lines)	
2015/I_HB_5009.html	FL	840-Government agencies	
2015/I_HB_5009.html	FL	020-Life insurance / insurers	Health
2015/I_HB_5009.html	FL	040-Annuities	Life
2015/I_HB_5009.html	FL	060-Health insurance / insurers	
2015/I_HB_5009.html	FL	560-Finance and investments	
2015/I_HB_5009.html	FL	300-The policy	
2015/I_HB_5009.html	FL	065-Health service corporations	
2015/I_HB_500_R_3.html	AL	580-Fees and taxes	
2015/I_HB_500_R_3.html	AL	065-Health service corporations	
2015/I_HB_500_R_3.html	AL	080-Group insurance (all lines)	
2015/I_HB_500_R_3.html	AL	300-The policy	
2015/I_HB_500_R_3.html	AL	060-Health insurance / insurers	Health
2015/I_HB_500_R_3.html	AL	840-Government agencies	
2015/I_HB_500_R_3.html	AL	360-Filing and reporting requirements	
2015/I_HB_500_R_3.html	AL	720-Information practices	
2015/I_HB_500_R_3.html	AL	800-Legal procedure / proceedings	
2015/I_HB_501.html	GA	060-Health insurance / insurers	Health
2015/I_HB_501.html	FL	840-Government agencies	
2015/I_HB_501.html	LA	010-All/unspecified lines	Commercial P&C
2015/I_HB_501.html	GA	720-Information practices	
2015/I_HB_501.html	GA	065-Health service corporations	
2015/I_HB_501.html	GA	840-Government agencies	
2015/I_HB_501.html	GA	080-Group insurance (all lines)	
2015/I_HB_501.html	LA	580-Fees and taxes	Health
2015/I_HB_501.html	FL	800-Legal procedure / proceedings	
2015/I_HB_501.html	FL	300-The policy	
2015/I_HB_501.html	FL	120-Casualty and liability insurance / insurers	Commercial P&C
2015/I_HB_5014.html	MI	300-The policy	
2015/I_HB_5014.html	MI	080-Group insurance (all lines)	
2015/I_HB_5014.html	MI	065-Health service corporations	
2015/I_HB_5014.html	MI	060-Health insurance / insurers	Health
2015/I_HB_5017.html	MI	800-Legal procedure / proceedings	
2015/I_HB_5017.html	MI	620-Financial institutions	
2015/I_HB_5017.html	MI	580-Fees and taxes	Personal P&C
2015/I_HB_5017.html	MI	560-Finance and investments	Life
2015/I_HB_5017.html	MI	500-Corporate organization and governance	Health
2015/I_HB_5017.html	MI	010-All/unspecified lines	Commercial P&C
2015/I_HB_5017.html	MI	720-Information practices	
2015/I_HB_5017.html	MI	960-Federal Law citations	
2015/I_HB_5017.html	MI	840-Government agencies	
2015/I_HB_5018.html	MI	010-All/unspecified lines	Commercial P&C
2015/I_HB_5018.html	MI	360-Filing and reporting requirements	Health
2015/I_HB_5018.html	MI	840-Government agencies	
2015/I_HB_5018.html	MI	620-Financial institutions	Personal P&C
2015/I_HB_5018.html	MI	580-Fees and taxes	Life
2015/I_HB_5019.html	MI	010-All/unspecified lines	Commercial P&C
2015/I_HB_5019.html	MI	840-Government agencies	Personal P&C
2015/I_HB_5019.html	MI	620-Financial institutions	Life
2015/I_HB_5019.html	MI	560-Finance and investments	Health
2015/I_HB_502.html	GA	840-Government agencies	
2015/I_HB_502.html	GA	080-Group insurance (all lines)	
2015/I_HB_502.html	TN	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_502.html	GA	560-Finance and investments	
2015/I_HB_502.html	GA	300-The policy	
2015/I_HB_502.html	TN	300-The policy	Personal P&C
2015/I_HB_502.html	GA	065-Health service corporations	
2015/I_HB_502.html	GA	060-Health insurance / insurers	Health
2015/I_HB_5020.html	MI	010-All/unspecified lines	Commercial P&C
2015/I_HB_5020.html	MI	620-Financial institutions	Health
2015/I_HB_5020.html	MI	720-Information practices	Life
2015/I_HB_5020.html	MI	800-Legal procedure / proceedings	Personal P&C
2015/I_HB_5020.html	MI	840-Government agencies	
2015/I_HB_5021.html	MI	840-Government agencies	Life
2015/I_HB_5021.html	MI	010-All/unspecified lines	Commercial P&C
2015/I_HB_5021.html	MI	500-Corporate organization and governance	Health
2015/I_HB_5022.html	MI	840-Government agencies	Life
2015/I_HB_5022.html	MI	010-All/unspecified lines	Commercial P&C
2015/I_HB_5022.html	MI	560-Finance and investments	Health
2015/I_HB_5025.html	MI	120-Casualty and liability insurance / insurers	
2015/I_HB_5025.html	MI	800-Legal procedure / proceedings	
2015/I_HB_5025.html	MI	840-Government agencies	Commercial P&C
2015/I_HB_5027.html	MI	800-Legal procedure / proceedings	
2015/I_HB_5027.html	MI	720-Information practices	Personal P&C
2015/I_HB_5027.html	MI	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_503.html	MT	160-Workers compensation insurance / insurers	Commercial P&C
2015/I_HB_503.html	MT	300-The policy	Health
2015/I_HB_503.html	MT	010-All/unspecified lines	
2015/I_HB_503.html	MT	840-Government agencies	Personal P&C
2015/I_HB_503.html	MT	720-Information practices	Life
2015/I_HB_5031.html	MI	840-Government agencies	
2015/I_HB_5031.html	MI	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_5031.html	MI	300-The policy	Personal P&C
2015/I_HB_5031.html	MI	720-Information practices	
2015/I_HB_5031.html	MI	800-Legal procedure / proceedings	
2015/I_HB_5032.html	MI	800-Legal procedure / proceedings	
2015/I_HB_5032.html	MI	720-Information practices	
2015/I_HB_5032.html	MI	580-Fees and taxes	
2015/I_HB_5032.html	MI	300-The policy	Personal P&C
2015/I_HB_5032.html	MI	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_5032.html	MI	840-Government agencies	
2015/I_HB_5034_R_1.html	MI	840-Government agencies	
2015/I_HB_5034_R_1.html	MI	800-Legal procedure / proceedings	
2015/I_HB_5034_R_1.html	MI	720-Information practices	Personal P&C
2015/I_HB_5034_R_1.html	MI	560-Finance and investments	Life
2015/I_HB_5034_R_1.html	MI	450-Other representatives	Health
2015/I_HB_5034_R_1.html	MI	010-All/unspecified lines	Commercial P&C
2015/I_HB_5034_R_1.html	MI	960-Federal Law citations	
2015/I_HB_504.html	NM	060-Health insurance / insurers	Health
2015/I_HB_504.html	NM	720-Information practices	
2015/I_HB_504.html	NM	320-Mandated health benefits	
2015/I_HB_504.html	NM	300-The policy	
2015/I_HB_504.html	NM	290-Self insurance / insurers	
2015/I_HB_504.html	NM	080-Group insurance (all lines)	
2015/I_HB_504.html	NM	840-Government agencies	
2015/I_HB_504.html	NM	065-Health service corporations	
2015/I_HB_5046.html	RI	060-Health insurance / insurers	Health
2015/I_HB_5046.html	RI	350-Noninsurance contracts	
2015/I_HB_5046.html	RI	320-Mandated health benefits	
2015/I_HB_5046.html	RI	300-The policy	
2015/I_HB_5046.html	RI	080-Group insurance (all lines)	
2015/I_HB_5046.html	RI	065-Health service corporations	
2015/I_HB_505.html	MT	120-Casualty and liability insurance / insurers	Commercial P&C
2015/I_HB_505.html	MT	300-The policy	
2015/I_HB_505.html	MS	800-Legal procedure / proceedings	
2015/I_HB_505.html	MS	120-Casualty and liability insurance / insurers	Personal P&C
2015/I_HB_505.html	MS	300-The policy	
2015/I_HB_505.html	MS	100-Property and fire insurance / insurers	Commercial P&C
2015/I_HB_506.html	US	065-Health service corporations	
2015/I_HB_506.html	US	020-Life insurance / insurers	Health
2015/I_HB_506.html	US	040-Annuities	Life
2015/I_HB_506.html	NH	840-Government agencies	
2015/I_HB_506.html	NH	800-Legal procedure / proceedings	
2015/I_HB_506.html	NH	720-Information practices	Personal P&C
2015/I_HB_506.html	NH	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_506.html	US	960-Federal Law citations	
2015/I_HB_506.html	US	840-Government agencies	
2015/I_HB_506.html	US	800-Legal procedure / proceedings	
2015/I_HB_506.html	US	060-Health insurance / insurers	
2015/I_HB_506.html	MS	300-The policy	
2015/I_HB_506.html	MS	160-Workers compensation insurance / insurers	Commercial P&C
2015/I_HB_506.html	US	080-Group insurance (all lines)	
2015/I_HB_506.html	US	560-Finance and investments	
2015/I_HB_506.html	US	580-Fees and taxes	
2015/I_HB_506.html	US	720-Information practices	
2015/I_HB_5062.html	CT	840-Government agencies	
2015/I_HB_5062.html	CT	400-Insurance representatives	
2015/I_HB_5062.html	CT	300-The policy	
2015/I_HB_5062.html	CT	080-Group insurance (all lines)	
2015/I_HB_5062.html	CT	065-Health service corporations	
2015/I_HB_5062.html	CT	060-Health insurance / insurers	Health
2015/I_HB_5063.html	CT	840-Government agencies	
2015/I_HB_5063.html	CT	720-Information practices	
2015/I_HB_5063.html	CT	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_5063.html	CT	300-The policy	Personal P&C
2015/I_HB_5064.html	CT	300-The policy	
2015/I_HB_5064.html	CT	100-Property and fire insurance / insurers	Personal P&C
2015/I_HB_5064.html	CT	760-Premium rates / rating organizations	
2015/I_HB_5067.html	CT	800-Legal procedure / proceedings	
2015/I_HB_5067.html	CT	100-Property and fire insurance / insurers	Commercial P&C
2015/I_HB_5067.html	CT	120-Casualty and liability insurance / insurers	Personal P&C
2015/I_HB_5067.html	CT	300-The policy	
2015/I_HB_5068.html	CT	125-Professional liability insurance / insurers	Personal P&C
2015/I_HB_5068.html	CT	120-Casualty and liability insurance / insurers	Commercial P&C
2015/I_HB_5068.html	CT	800-Legal procedure / proceedings	
2015/I_HB_507.html	FL	100-Property and fire insurance / insurers	Personal P&C
2015/I_HB_507.html	FL	300-The policy	
2015/I_HB_507.html	FL	450-Other representatives	
2015/I_HB_507.html	FL	760-Premium rates / rating organizations	
2015/I_HB_507.html	FL	840-Government agencies	
2015/I_HB_507.html	TN	060-Health insurance / insurers	Health
2015/I_HB_507.html	TN	960-Federal Law citations	
2015/I_HB_507.html	TN	080-Group insurance (all lines)	
2015/I_HB_507.html	TN	290-Self insurance / insurers	
2015/I_HB_507.html	TN	300-The policy	
2015/I_HB_507.html	TN	360-Filing and reporting requirements	
2015/I_HB_507.html	TN	720-Information practices	
2015/I_HB_507.html	TN	840-Government agencies	
2015/I_HB_507.html	TN	065-Health service corporations	
2015/I_HB_508.html	MO	700-Trade practices	Health
2015/I_HB_508.html	NH	600-Financial impairment	
2015/I_HB_508.html	NH	840-Government agencies	
2015/I_HB_508.html	NH	880-Risk sharing plans	
2015/I_HB_508.html	NH	960-Federal Law citations	
2015/I_HB_508.html	MT	010-All/unspecified lines	Commercial P&C
2015/I_HB_508.html	MT	140-Automobile insurance / insurers	Health
2015/I_HB_508.html	MT	350-Noninsurance contracts	Life
2015/I_HB_508.html	MT	400-Insurance representatives	Personal P&C
2015/I_HB_508.html	MT	700-Trade practices	
2015/I_HB_508.html	MO	010-All/unspecified lines	Commercial P&C
2015/I_HB_508.html	NH	800-Legal procedure / proceedings	
2015/I_HB_508.html	MO	800-Legal procedure / proceedings	Life
2015/I_HB_508.html	NH	060-Health insurance / insurers	Commercial P&C
2015/I_HB_508.html	NH	065-Health service corporations	Health
2015/I_HB_508.html	NH	080-Group insurance (all lines)	
2015/I_HB_508.html	NH	125-Professional liability insurance / insurers	
2015/I_HB_508.html	NH	300-The policy	
2015/I_HB_508.html	NH	500-Corporate organization and governance	
2015/I_HB_508.html	NH	560-Finance and investments	
2015/I_HB_508.html	NH	580-Fees and taxes	
2015/I_HB_5084.html	CT	300-The policy	
2015/I_HB_5084.html	CT	160-Workers compensation insurance / insurers	Commercial P&C
2015/I_HB_509.html	AL	300-The policy	Personal P&C
2015/I_HB_509.html	AL	140-Automobile insurance / insurers	Commercial P&C
2015/I_HB_509.html	AL	580-Fees and taxes	
2015/I_HB_509.html	AL	700-Trade practices	
2015/I_HB_509.html	AL	720-Information practices	
2015/I_HB_509.html	AL	800-Legal procedure / proceedings	
2015/I_HB_509.html	AL	840-Government agencies	
2015/I_HB_5091.html	MI	065-Health service corporations	
2015/I_HB_5091.html	MI	060-Health insurance / insurers	Health
2015/I_HB_5091.html	MI	080-Group insurance (all lines)	
2015/I_HB_5091.html	MI	300-The policy	
2015/I_HB_5093.html	RI	060-Health insurance / insurers	Health
2015/I_HB_5093.html	RI	065-Health service corporations	
2015/I_HB_5093.html	RI	080-Group insurance (all lines)	
2015/I_HB_5093.html	RI	125-Professional liability insurance / insurers	
2015/I_HB_5093.html	RI	800-Legal procedure / proceedings	
2015/I_HB_5093.html	RI	840-Government agencies	
2015/I_HB_5093.html	RI	300-The policy	
2015/I_HB_5093.html	RI	720-Information practices	
2015/I_HB_50_R_1.html	IN	010-All/unspecified lines	Commercial P&C
2015/I_HB_50_R_1.html	IN	960-Federal Law citations	Personal P&C
2015/I_HB_50_R_1.html	IN	840-Government agencies	Life
2015/I_HB_50_R_1.html	IN	800-Legal procedure / proceedings	Health
2015/I_HB_51.html	VT	560-Finance and investments	
2015/I_HB_51.html	VT	540-Securities	
2015/I_HB_51.html	VT	840-Government agencies	
2015/I_HB_51.html	VT	520-Acquisition of control	Personal P&C
2015/I_HB_51.html	VT	360-Filing and reporting requirements	Health
2015/I_HB_51.html	VT	500-Corporate organization and governance	Life
2015/I_HB_51.html	VT	010-All/unspecified lines	Commercial P&C
2015/I_HB_5100.html	CT	080-Group insurance (all lines)	
2015/I_HB_5100.html	CT	065-Health service corporations	
2015/I_HB_5100.html	CT	060-Health insurance / insurers	Health
2015/I_HB_5100.html	CT	300-The policy	
2015/I_HB_5105.html	MI	560-Finance and investments	
2015/I_HB_5105.html	MI	300-The policy	
2015/I_HB_5105.html	MI	080-Group insurance (all lines)	
2015/I_HB_5105.html	MI	580-Fees and taxes	
2015/I_HB_5105.html	RI	580-Fees and taxes	Health
2015/I_HB_5105.html	MI	840-Government agencies	
2015/I_HB_5105.html	MI	060-Health insurance / insurers	Health
2015/I_HB_5105.html	MI	065-Health service corporations	
2015/I_HB_5105.html	RI	010-All/unspecified lines	Commercial P&C
2015/I_HB_5106.html	RI	010-All/unspecified lines	Commercial P&C
2015/I_HB_5106.html	RI	580-Fees and taxes	Health
2015/I_HB_511.html	LA	010-All/unspecified lines	Commercial P&C
2015/I_HB_511.html	LA	360-Filing and reporting requirements	Health
2015/I_HB_511.html	TX	800-Legal procedure / proceedings	Life
2015/I_HB_511.html	LA	560-Finance and investments	Life
2015/I_HB_511.html	LA	580-Fees and taxes	Personal P&C
2015/I_HB_511.html	LA	600-Financial impairment	
2015/I_HB_511.html	LA	800-Legal procedure / proceedings	
2015/I_HB_511.html	LA	840-Government agencies	
2015/I_HB_511.html	MT	010-All/unspecified lines	Commercial P&C
2015/I_HB_511.html	MT	560-Finance and investments	Health
2015/I_HB_511.html	MT	580-Fees and taxes	Life
2015/I_HB_511.html	TX	010-All/unspecified lines	Commercial P&C
2015/I_HB_511.html	TX	720-Information practices	Health
2015/I_HB_5114.html	RI	010-All/unspecified lines	Commercial P&C
2015/I_HB_5114.html	RI	580-Fees and taxes	Health
2015/I_HB_512.html	MD	350-Noninsurance contracts	
2015/I_HB_512.html	NM	580-Fees and taxes	Personal P&C
2015/I_HB_512.html	MD	560-Finance and investments	
2015/I_HB_512.html	MD	580-Fees and taxes	
2015/I_HB_512.html	MD	720-Information practices	
2015/I_HB_512.html	MD	840-Government agencies	
2015/I_HB_512.html	HI	060-Health insurance / insurers	Health
2015/I_HB_512.html	HI	065-Health service corporations	
2015/I_HB_512.html	HI	080-Group insurance (all lines)	
